"","gene","freq","hgnc_symbol"
"547","ensg00000117410",0.946993318485523,"ATP6V0B"
"548","ensg00000133872",0.946993318485523,"SARAF"
"549","ensg00000165637",0.946993318485523,"VDAC2"
"550","ensg00000189171",0.946993318485523,"S100A13"
"551","ensg00000111906",0.946547884187082,"HDDC2"
"552","ensg00000169976",0.946547884187082,"SF3B5"
"553","ensg00000144224",0.946102449888641,"UBXN4"
"554","ensg00000115875",0.9456570155902,"SRSF7"
"555","ensg00000173436",0.9456570155902,"MINOS1"
"556","ensg00000109113",0.945211581291759,"RAB34"
"557","ensg00000164924",0.944320712694877,"YWHAZ"
"558","ensg00000090263",0.943875278396436,"MRPS33"
"559","ensg00000092010",0.943875278396436,"PSME1"
"560","ensg00000103275",0.943875278396436,"UBE2I"
"561","ensg00000138398",0.943875278396436,"PPIG"
"562","ensg00000178057",0.943875278396436,"NDUFAF3"
"563","ensg00000104231",0.943429844097996,"ZFAND1"
"564","ensg00000116898",0.943429844097996,"MRPS15"
"565","ensg00000100650",0.942984409799555,"SRSF5"
"566","ensg00000108468",0.942984409799555,"CBX1"
"567","ensg00000117318",0.942984409799555,"ID3"
"568","ensg00000126067",0.942984409799555,"PSMB2"
"569","ensg00000140307",0.942984409799555,"GTF2A2"
"570","ensg00000145050",0.942984409799555,"MANF"
"571","ensg00000130312",0.942538975501114,"MRPL34"
"572","ensg00000079246",0.942093541202673,"XRCC5"
"573","ensg00000105254",0.942093541202673,"TBCB"
"574","ensg00000138434",0.942093541202673,"SSFA2"
"575","ensg00000188343",0.942093541202673,"FAM92A"
"576","ensg00000065621",0.941648106904232,"GSTO2"
"577","ensg00000125901",0.941648106904232,"MRPS26"
"578","ensg00000162585",0.941648106904232,"FAAP20"
"579","ensg00000164111",0.941648106904232,"ANXA5"
"580","ensg00000179262",0.941202672605791,"RAD23A"
"581","ensg00000162194",0.94075723830735,"LBHD1"
"582","ensg00000106399",0.940311804008909,"RPA3"
"583","ensg00000137331",0.939866369710468,"IER3"
"584","ensg00000143727",0.939866369710468,"ACP1"
"585","ensg00000212907",0.939866369710468,"MT-ND4L"
"586","ensg00000099622",0.939420935412027,"CIRBP"
"587","ensg00000138430",0.939420935412027,"OLA1"
"588","ensg00000149923",0.939420935412027,"PPP4C"
"589","ensg00000155366",0.939420935412027,"RHOC"
"590","ensg00000187608",0.939420935412027,"ISG15"
"591","ensg00000008952",0.938975501113586,"SEC62"
"592","ensg00000099341",0.938530066815145,"PSMD8"
"593","ensg00000129235",0.938530066815145,"TXNDC17"
"594","ensg00000132424",0.938530066815145,"PNISR"
"595","ensg00000204435",0.938530066815145,"CSNK2B"
"596","ensg00000117523",0.938084632516704,"PRRC2C"
"597","ensg00000100316",0.937639198218263,"RPL3"
"598","ensg00000183010",0.937639198218263,"PYCR1"
"599","ensg00000243147",0.937639198218263,"MRPL33"
"600","ensg00000140740",0.937193763919822,"UQCRC2"
"601","ensg00000171735",0.937193763919822,"CAMTA1"
"602","ensg00000172586",0.937193763919822,"CHCHD1"
"603","ensg00000183726",0.937193763919822,"TMEM50A"
"604","ensg00000110092",0.936748329621381,"CCND1"
"605","ensg00000181924",0.936748329621381,"COA4"
"606","ensg00000100941",0.93630289532294,"PNN"
"607","ensg00000114902",0.93630289532294,"SPCS1"
"608","ensg00000100528",0.935857461024499,"CNIH1"
"609","ensg00000138085",0.935857461024499,"ATRAID"
"610","ensg00000214026",0.935857461024499,"MRPL23"
"611","ensg00000114115",0.935412026726058,"RBP1"
"612","ensg00000141101",0.935412026726058,"NOB1"
"613","ensg00000160932",0.935412026726058,"LY6E"
"614","ensg00000074201",0.934966592427617,"CLNS1A"
"615","ensg00000153187",0.934966592427617,"HNRNPU"
"616","ensg00000116251",0.934521158129176,"RPL22"
"617","ensg00000141504",0.934521158129176,"SAT2"
"618","ensg00000160752",0.934521158129176,"FDPS"
"619","ensg00000169715",0.934075723830735,"MT1E"
"620","ensg00000131981",0.933184855233853,"LGALS3"
"621","ensg00000170515",0.932739420935412,"PA2G4"
"622","ensg00000111832",0.932293986636971,"RWDD1"
"623","ensg00000214194",0.932293986636971,"LINC00998"
"624","ensg00000133983",0.93184855233853,"COX16"
"625","ensg00000099817",0.931403118040089,"POLR2E"
"626","ensg00000143158",0.931403118040089,"MPC2"
"627","ensg00000138385",0.930957683741648,"SSB"
"628","ensg00000143742",0.930957683741648,"SRP9"
"629","ensg00000170892",0.930957683741648,"TSEN34"
"630","ensg00000185650",0.930957683741648,"ZFP36L1"
"631","ensg00000105404",0.930512249443207,"RABAC1"
"632","ensg00000105701",0.930512249443207,"FKBP8"
"633","ensg00000106245",0.930512249443207,"BUD31"
"634","ensg00000120437",0.930512249443207,"ACAT2"
"635","ensg00000137210",0.930512249443207,"TMEM14B"
"636","ensg00000160789",0.930512249443207,"LMNA"
"637","ensg00000197746",0.930512249443207,"PSAP"
"638","ensg00000087365",0.930066815144766,"SF3B2"
"639","ensg00000125652",0.930066815144766,"ALKBH7"
"640","ensg00000126457",0.930066815144766,"PRMT1"
"641","ensg00000125991",0.929621380846325,"ERGIC3"
"642","ensg00000169045",0.929621380846325,"HNRNPH1"
"643","ensg00000085662",0.929175946547884,"AKR1B1"
"644","ensg00000198363",0.929175946547884,"ASPH"
"645","ensg00000214078",0.929175946547884,"CPNE1"
"646","ensg00000126756",0.928730512249443,"UXT"
"647","ensg00000198818",0.928730512249443,"SFT2D1"
"648","ensg00000105700",0.928285077951002,"KXD1"
"649","ensg00000119655",0.928285077951002,"NPC2"
"650","ensg00000134294",0.928285077951002,"SLC38A2"
"651","ensg00000023734",0.927839643652561,"STRAP"
"652","ensg00000035141",0.92739420935412,"FAM136A"
"653","ensg00000071462",0.92739420935412,"BUD23"
"654","ensg00000164346",0.92739420935412,"NSA2"
"655","ensg00000172889",0.92739420935412,"EGFL7"
"656","ensg00000070831",0.926948775055679,"CDC42"
"657","ensg00000272047",0.926948775055679,"GTF2H5"
"658","ensg00000213585",0.926503340757238,"VDAC1"
"659","ensg00000182180",0.926057906458797,"MRPS16"
"660","ensg00000187840",0.926057906458797,"EIF4EBP1"
"661","ensg00000089248",0.925612472160356,"ERP29"
"662","ensg00000110321",0.925612472160356,"EIF4G2"
"663","ensg00000160948",0.925612472160356,"VPS28"
"664","ensg00000117448",0.924721603563474,"AKR1A1"
"665","ensg00000125870",0.924721603563474,"SNRPB2"
"666","ensg00000120656",0.924276169265033,"TAF12"
"667","ensg00000156928",0.924276169265033,"MALSU1"
"668","ensg00000124795",0.923830734966592,"DEK"
"669","ensg00000134308",0.923830734966592,"YWHAQ"
"670","ensg00000163191",0.923830734966592,"S100A11"
"671","ensg00000106628",0.923385300668151,"POLD2"
"672","ensg00000147669",0.923385300668151,"POLR2K"
"673","ensg00000090273",0.92293986636971,"NUDC"
"674","ensg00000103018",0.922494432071269,"CYB5B"
"675","ensg00000172172",0.922048997772829,"MRPL13"
"676","ensg00000128463",0.921603563474388,"EMC4"
"677","ensg00000144029",0.921603563474388,"MRPS5"
"678","ensg00000134884",0.921158129175947,"ARGLU1"
"679","ensg00000253729",0.921158129175947,"PRKDC"
"680","ensg00000114023",0.920712694877506,"FAM162A"
"681","ensg00000136003",0.920712694877506,"ISCU"
"682","ensg00000157916",0.920712694877506,"RER1"
"683","ensg00000163634",0.920712694877506,"THOC7"
"684","ensg00000091164",0.920267260579065,"TXNL1"
"685","ensg00000135486",0.919821826280624,"HNRNPA1"
"686","ensg00000182004",0.919821826280624,"SNRPE"
"687","ensg00000197345",0.919821826280624,"MRPL21"
"688","ensg00000163170",0.919376391982183,"BOLA3"
"689","ensg00000187051",0.919376391982183,"RPS19BP1"
"690","ensg00000198015",0.919376391982183,"MRPL42"
"691","ensg00000125995",0.918930957683742,"ROMO1"
"692","ensg00000233927",0.918930957683742,"RPS28"
"693","ensg00000014641",0.91804008908686,"MDH1"
"694","ensg00000161547",0.91804008908686,"SRSF2"
"695","ensg00000196419",0.91804008908686,"XRCC6"
"696","ensg00000183172",0.917594654788419,"SMDT1"
"697","ensg00000054118",0.917149220489978,"THRAP3"
"698","ensg00000140941",0.917149220489978,"MAP1LC3B"
"699","ensg00000145337",0.916703786191537,"PYURF"
"700","ensg00000204237",0.916703786191537,"OXLD1"
"701","ensg00000009307",0.916258351893096,"CSDE1"
"702","ensg00000131871",0.916258351893096,"SELENOS"
"703","ensg00000138495",0.916258351893096,"COX17"
"704","ensg00000100442",0.915812917594655,"FKBP3"
"705","ensg00000104823",0.915812917594655,"ECH1"
"706","ensg00000166803",0.915367483296214,"PCLAF"
"707","ensg00000067064",0.914922048997773,"IDI1"
"708","ensg00000116459",0.914922048997773,"ATP5F1"
"709","ensg00000160014",0.914922048997773,"CALM3"
"710","ensg00000013306",0.914031180400891,"SLC25A39"
"711","ensg00000103769",0.914031180400891,"RAB11A"
"712","ensg00000147419",0.914031180400891,"CCDC25"
"713","ensg00000183648",0.914031180400891,"NDUFB1"
"714","ensg00000164167",0.913140311804009,"LSM6"
"715","ensg00000167552",0.913140311804009,"TUBA1A"
"716","ensg00000169021",0.913140311804009,"UQCRFS1"
"717","ensg00000103024",0.912694877505568,"NME3"
"718","ensg00000113328",0.912694877505568,"CCNG1"
"719","ensg00000125863",0.912694877505568,"MKKS"
"720","ensg00000099800",0.912249443207127,"TIMM13"
"721","ensg00000101166",0.911804008908686,"PRELID3B"
"722","ensg00000124562",0.911804008908686,"SNRPC"
"723","ensg00000075618",0.911358574610245,"FSCN1"
"724","ensg00000089280",0.911358574610245,"FUS"
"725","ensg00000122873",0.910913140311804,"CISD1"
"726","ensg00000141698",0.910913140311804,"NT5C3B"
"727","ensg00000108848",0.910467706013363,"LUC7L3"
"728","ensg00000119048",0.910467706013363,"UBE2B"
"729","ensg00000100142",0.909576837416481,"POLR2F"
"730","ensg00000044574",0.90913140311804,"HSPA5"
"731","ensg00000243317",0.90913140311804,"C7orf73"
"732","ensg00000112304",0.908685968819599,"ACOT13"
"733","ensg00000164096",0.908685968819599,"C4orf3"
"734","ensg00000234745",0.908685968819599,"HLA-B"
"735","ensg00000102317",0.908240534521158,"RBM3"
"736","ensg00000169710",0.908240534521158,"FASN"
"737","ensg00000086061",0.907349665924276,"DNAJA1"
"738","ensg00000119888",0.907349665924276,"EPCAM"
"739","ensg00000120727",0.907349665924276,"PAIP2"
"740","ensg00000155463",0.907349665924276,"OXA1L"
"741","ensg00000122545",0.906904231625835,"SEPT7"
"742","ensg00000149136",0.906904231625835,"SSRP1"
"743","ensg00000168118",0.906904231625835,"RAB4A"
"744","ensg00000149357",0.906458797327394,"LAMTOR1"
"745","ensg00000205937",0.906458797327394,"RNPS1"
"746","ensg00000075239",0.906013363028953,"ACAT1"
"747","ensg00000130005",0.905567928730512,"GAMT"
"748","ensg00000145220",0.905567928730512,"LYAR"
"749","ensg00000170231",0.905567928730512,"FABP6"
"750","ensg00000179085",0.905567928730512,"DPM3"
"751","ensg00000181649",0.905567928730512,"PHLDA2"
"752","ensg00000085224",0.905122494432071,"ATRX"
"753","ensg00000196976",0.90467706013363,"LAGE3"
"754","ensg00000099956",0.904231625835189,"SMARCB1"
"755","ensg00000105373",0.904231625835189,"NOP53"
"756","ensg00000086065",0.903786191536748,"CHMP5"
"757","ensg00000110696",0.903340757238307,"C11orf58"
"758","ensg00000143799",0.902895322939866,"PARP1"
"759","ensg00000250317",0.902895322939866,"SMIM20"
"760","ensg00000129515",0.902449888641425,"SNX6"
"761","ensg00000178980",0.902449888641425,"SELENOW"
"762","ensg00000127022",0.902004454342984,"CANX"
"763","ensg00000108055",0.901559020044543,"SMC3"
"764","ensg00000114850",0.901559020044543,"SSR3"
"765","ensg00000135446",0.901559020044543,"CDK4"
"766","ensg00000164022",0.901559020044543,"AIMP1"
"767","ensg00000213465",0.901559020044543,"ARL2"
"768","ensg00000106400",0.901113585746102,"ZNHIT1"
"769","ensg00000141741",0.901113585746102,"MIEN1"
"770","ensg00000162910",0.901113585746102,"MRPL55"
"771","ensg00000175602",0.901113585746102,"CCDC85B"
"772","ensg00000006625",0.898440979955457,"GGCT"
"773","ensg00000147155",0.897995545657016,"EBP"
"774","ensg00000169139",0.897995545657016,"UBE2V2"
"775","ensg00000169189",0.897995545657016,"NSMCE1"
"776","ensg00000149932",0.897550111358575,"TMEM219"
"777","ensg00000197747",0.897104677060134,"S100A10"
"778","ensg00000177556",0.896659242761693,"ATOX1"
"779","ensg00000183291",0.896213808463252,"SELENOF"
"780","ensg00000133935",0.895768374164811,"C14orf1"
"781","ensg00000165609",0.895768374164811,"NUDT5"
"782","ensg00000146386",0.89532293986637,"ABRACL"
"783","ensg00000225921",0.89532293986637,"NOL7"
"784","ensg00000167397",0.894877505567929,"VKORC1"
"785","ensg00000105438",0.894432071269488,"KDELR1"
"786","ensg00000127774",0.893986636971047,"EMC6"
"787","ensg00000171222",0.893986636971047,"SCAND1"
"788","ensg00000133706",0.893541202672606,"LARS"
"789","ensg00000185043",0.892650334075724,"CIB1"
"790","ensg00000105401",0.891759465478842,"CDC37"
"791","ensg00000196591",0.891759465478842,"HDAC2"
"792","ensg00000167553",0.891314031180401,"TUBA1C"
"793","ensg00000185187",0.891314031180401,"SIGIRR"
"794","ensg00000089048",0.89086859688196,"ESF1"
"795","ensg00000113013",0.89086859688196,"HSPA9"
"796","ensg00000140995",0.89086859688196,"DEF8"
"797","ensg00000141934",0.89086859688196,"PLPP2"
"798","ensg00000088930",0.890423162583519,"XRN2"
"799","ensg00000143545",0.890423162583519,"RAB13"
"800","ensg00000165119",0.890423162583519,"HNRNPK"
"801","ensg00000167978",0.890423162583519,"SRRM2"
"802","ensg00000089063",0.889977728285078,"TMEM230"
"803","ensg00000155660",0.889977728285078,"PDIA4"
"804","ensg00000257727",0.889086859688196,"CNPY2"
"805","ensg00000100814",0.888641425389755,"CCNB1IP1"
"806","ensg00000101439",0.888641425389755,"CST3"
"807","ensg00000126698",0.888641425389755,"DNAJC8"
"808","ensg00000129351",0.888641425389755,"ILF3"
"809","ensg00000023191",0.888195991091314,"RNH1"
"810","ensg00000123144",0.888195991091314,"C19orf43"
"811","ensg00000128272",0.888195991091314,"ATF4"
"812","ensg00000151327",0.888195991091314,"FAM177A1"
"813","ensg00000184840",0.887750556792873,"TMED9"
"814","ensg00000082515",0.886859688195991,"MRPL22"
"815","ensg00000089289",0.886859688195991,"IGBP1"
"816","ensg00000109180",0.886859688195991,"OCIAD1"
"817","ensg00000015475",0.88641425389755,"BID"
"818","ensg00000114686",0.88641425389755,"MRPL3"
"819","ensg00000010256",0.885968819599109,"UQCRC1"
"820","ensg00000084623",0.885968819599109,"EIF3I"
"821","ensg00000167792",0.885968819599109,"NDUFV1"
"822","ensg00000100348",0.885523385300668,"TXN2"
"823","ensg00000128626",0.885077951002227,"MRPS12"
"824","ensg00000211450",0.885077951002227,"SELENOH"
"825","ensg00000100028",0.884632516703786,"SNRPD3"
"826","ensg00000105364",0.884632516703786,"MRPL4"
"827","ensg00000128534",0.884632516703786,"LSM8"
"828","ensg00000154473",0.884632516703786,"BUB3"
"829","ensg00000125826",0.884187082405345,"RBCK1"
"830","ensg00000196465",0.884187082405345,"MYL6B"
"831","ensg00000198157",0.884187082405345,"HMGN5"
"832","ensg00000159352",0.883296213808463,"PSMD4"
"833","ensg00000144034",0.882850779510022,"TPRKB"
"834","ensg00000159111",0.882850779510022,"MRPL10"
"835","ensg00000089327",0.88195991091314,"FXYD5"
"836","ensg00000106603",0.88195991091314,"COA1"
"837","ensg00000074696",0.881069042316258,"HACD3"
"838","ensg00000108424",0.881069042316258,"KPNB1"
"839","ensg00000096092",0.880178173719376,"TMEM14A"
"840","ensg00000224032",0.880178173719376,"EPB41L4A-AS1"
"841","ensg00000247134",0.880178173719376,""
"842","ensg00000100664",0.879732739420935,"EIF5"
"843","ensg00000105968",0.879732739420935,"H2AFV"
"844","ensg00000118705",0.879732739420935,"RPN2"
"845","ensg00000134375",0.879287305122494,"TIMM17A"
"846","ensg00000084733",0.878841870824053,"RAB10"
"847","ensg00000137710",0.878841870824053,"RDX"
"848","ensg00000177426",0.878396436525613,"TGIF1"
"849","ensg00000163001",0.877951002227171,"CFAP36"
"850","ensg00000204922",0.877951002227171,"UQCC3"
"851","ensg00000136527",0.87750556792873,"TRA2B"
"852","ensg00000113712",0.87706013363029,"CSNK1A1"
"853","ensg00000130811",0.87706013363029,"EIF3G"
"854","ensg00000096746",0.876614699331849,"HNRNPH3"
"855","ensg00000089737",0.876169265033408,"DDX24"
"856","ensg00000038427",0.875723830734967,"VCAN"
"857","ensg00000117519",0.875278396436526,"CNN3"
"858","ensg00000116586",0.874832962138085,"LAMTOR2"
"859","ensg00000140374",0.874832962138085,"ETFA"
"860","ensg00000102030",0.873942093541203,"NAA10"
"861","ensg00000174780",0.873942093541203,"SRP72"
"862","ensg00000137776",0.873496659242762,"SLTM"
"863","ensg00000138069",0.872160356347439,"RAB1A"
"864","ensg00000162444",0.872160356347439,"RBP7"
"865","ensg00000137106",0.871714922048998,"GRHPR"
"866","ensg00000105755",0.871269487750557,"ETHE1"
"867","ensg00000129625",0.871269487750557,"REEP5"
"868","ensg00000168374",0.871269487750557,"ARF4"
"869","ensg00000108278",0.870824053452116,NA
"870","ensg00000100591",0.870378619153675,"AHSA1"
"871","ensg00000172053",0.870378619153675,"QARS"
"872","ensg00000101220",0.869933184855234,"C20orf27"
"873","ensg00000181610",0.869933184855234,"MRPS23"
"874","ensg00000125971",0.869487750556793,"DYNLRB1"
"875","ensg00000143771",0.869042316258352,"CNIH4"
"876","ensg00000111237",0.868596881959911,"VPS29"
"877","ensg00000125445",0.868596881959911,"MRPS7"
"878","ensg00000144895",0.86815144766147,"EIF2A"
"879","ensg00000153147",0.86815144766147,"SMARCA5"
"880","ensg00000205981",0.86815144766147,"DNAJC19"
"881","ensg00000104341",0.867706013363029,"LAPTM4B"
"882","ensg00000153310",0.867706013363029,"FAM49B"
"883","ensg00000204256",0.867706013363029,"BRD2"
"884","ensg00000130731",0.866369710467706,"METTL26"
"885","ensg00000164754",0.866369710467706,"RAD21"
"886","ensg00000178053",0.866369710467706,"MLF1"
"887","ensg00000139318",0.865924276169265,"DUSP6"
"888","ensg00000143106",0.865478841870824,"PSMA5"
"889","ensg00000132541",0.865033407572383,"RIDA"
"890","ensg00000167747",0.865033407572383,"C19orf48"
"891","ensg00000171634",0.865033407572383,"BPTF"
"892","ensg00000122565",0.864587973273942,"CBX3"
"893","ensg00000184924",0.864587973273942,"PTRHD1"
"894","ensg00000100911",0.864142538975501,"PSME2"
"895","ensg00000112996",0.86369710467706,"MRPS30"
"896","ensg00000116209",0.86369710467706,"TMEM59"
"897","ensg00000152558",0.86369710467706,"TMEM123"
"898","ensg00000113732",0.863251670378619,"ATP6V0E1"
"899","ensg00000169230",0.863251670378619,"PRELID1"
"900","ensg00000100567",0.862806236080178,"PSMA3"
"901","ensg00000113811",0.862806236080178,"SELENOK"
"902","ensg00000135441",0.862806236080178,"BLOC1S1"
"903","ensg00000109919",0.862360801781737,"MTCH2"
"904","ensg00000143222",0.861915367483296,"UFC1"
"905","ensg00000185808",0.861915367483296,"PIGP"
"906","ensg00000083896",0.861469933184855,"YTHDC1"
"907","ensg00000151729",0.861024498886414,"SLC25A4"
"908","ensg00000102172",0.860133630289532,"SMS"
"909","ensg00000165669",0.860133630289532,"FAM204A"
"910","ensg00000168385",0.860133630289532,"SEPT2"
"911","ensg00000072506",0.859688195991091,"HSD17B10"
"912","ensg00000119185",0.859688195991091,"ITGB1BP1"
"913","ensg00000136628",0.85924276169265,"EPRS"
"914","ensg00000133773",0.858351893095768,"CCDC59"
"915","ensg00000114439",0.857906458797327,"BBX"
"916","ensg00000150787",0.857906458797327,"PTS"
"917","ensg00000213619",0.857906458797327,"NDUFS3"
"918","ensg00000127483",0.857461024498886,"HP1BP3"
"919","ensg00000169564",0.857461024498886,"PCBP1"
"920","ensg00000062194",0.856570155902004,"GPBP1"
"921","ensg00000175324",0.856124721603563,"LSM1"
"922","ensg00000076554",0.855679287305123,"TPD52"
"923","ensg00000092201",0.855679287305123,"SUPT16H"
"924","ensg00000105568",0.854342984409799,"PPP2R1A"
"925","ensg00000117614",0.854342984409799,"SYF2"
"926","ensg00000128789",0.854342984409799,"PSMG2"
"927","ensg00000119013",0.853897550111359,"NDUFB3"
"928","ensg00000130706",0.853897550111359,"ADRM1"
"929","ensg00000104763",0.853452115812918,"ASAH1"
"930","ensg00000113648",0.853452115812918,"H2AFY"
"931","ensg00000078140",0.853006681514477,"UBE2K"
"932","ensg00000105974",0.853006681514477,"CAV1"
"933","ensg00000135316",0.853006681514477,"SYNCRIP"
"934","ensg00000174173",0.853006681514477,"TRMT10C"
